"","date","avg_depth","avg_temperature","avg_salinity","avg_date"
"64",2021-01-15 10:58:00,0.242833333333333,29.385,33.560220295,2021-01-15
"65",2021-01-15 10:59:00,0.252166666666667,29.4283333333333,33.47317687,2021-01-15
"66",2021-01-15 11:00:00,0.258,29.4266666666667,33.4332752733333,2021-01-15
"67",2021-01-15 11:01:00,0.2435,29.385,33.483363715,2021-01-15
"68",2021-01-15 11:02:00,0.253166666666667,29.385,33.4444468066667,2021-01-15
"69",2021-01-15 11:03:00,0.267833333333333,29.36,33.5837087533333,2021-01-15
"70",2021-01-15 11:04:00,0.25,29.295,33.5987492083333,2021-01-15
"71",2021-01-15 11:05:00,0.258333333333333,29.2433333333333,33.5991084916667,2021-01-15
"72",2021-01-15 11:06:00,0.274,29.23,33.5813436416667,2021-01-15
"73",2021-01-15 11:07:00,0.288333333333333,29.2133333333333,33.60006794,2021-01-15
"74",2021-01-15 11:08:00,0.292166666666667,29.1766666666667,33.6079050283333,2021-01-15
"75",2021-01-15 11:09:00,0.2745,29.1516666666667,33.6227231333333,2021-01-15
"76",2021-01-15 11:10:00,0.277833333333333,29.1183333333333,33.6651632033333,2021-01-15
"77",2021-01-15 11:11:00,0.2645,29.105,33.6989960816667,2021-01-15
"78",2021-01-15 11:12:00,0.263,29.09,33.7509530733333,2021-01-15
"79",2021-01-15 11:13:00,0.250666666666667,29.09,33.749884535,2021-01-15
"80",2021-01-15 11:14:00,0.262666666666667,29.0666666666667,33.7936561466667,2021-01-15
"81",2021-01-15 11:15:00,0.257833333333333,29.055,33.7931485416667,2021-01-15
"82",2021-01-15 11:16:00,0.259,29.0516666666667,33.7916575866667,2021-01-15
"83",2021-01-15 11:17:00,0.255,29.0366666666667,33.8082983,2021-01-15
"84",2021-01-15 11:18:00,0.246666666666667,29.0316666666667,33.8151271033333,2021-01-15
"85",2021-01-15 11:19:00,0.2605,28.995,33.84376731,2021-01-15
"86",2021-01-15 11:20:00,0.264333333333333,28.9816666666667,33.8439529716667,2021-01-15
"87",2021-01-15 11:21:00,0.255,28.995,33.85585952,2021-01-15
"88",2021-01-15 11:22:00,0.2685,29.0066666666667,33.8333573233333,2021-01-15
"89",2021-01-15 11:23:00,0.285333333333333,28.98,33.83912429,2021-01-15
"90",2021-01-15 11:24:00,0.27,28.9616666666667,33.8537503533333,2021-01-15
"91",2021-01-15 11:25:00,0.266,28.9266666666667,33.8824202566667,2021-01-15
"92",2021-01-15 11:26:00,0.293,28.9116666666667,33.8705941516667,2021-01-15
"93",2021-01-15 11:27:00,0.289833333333333,28.9016666666667,33.8892319283333,2021-01-15
"94",2021-01-15 11:28:00,0.270833333333333,28.895,33.915329605,2021-01-15
"95",2021-01-15 11:29:00,0.282333333333333,28.93,33.8871949583333,2021-01-15
"96",2021-01-15 11:30:00,0.279,29.0583333333333,33.8044881883333,2021-01-15
"97",2021-01-15 11:31:00,0.2675,28.84,33.932501145,2021-01-15
"98",2021-01-15 11:32:00,0.270166666666667,28.8733333333333,33.917593125,2021-01-15
"99",2021-01-15 11:33:00,0.268833333333333,28.87,33.946278385,2021-01-15
"100",2021-01-15 11:34:00,0.277166666666667,28.8783333333333,33.9463821466667,2021-01-15
"101",2021-01-15 11:35:00,0.273166666666667,28.8816666666667,33.9462045216667,2021-01-15
"102",2021-01-15 11:36:00,0.2745,28.88,33.9391543183333,2021-01-15
"103",2021-01-15 11:37:00,0.2815,28.8883333333333,33.9228124316667,2021-01-15
"104",2021-01-15 11:38:00,0.292833333333333,28.8916666666667,33.91222135,2021-01-15
"105",2021-01-15 11:39:00,0.256166666666667,28.8866666666667,33.9300273116667,2021-01-15
"106",2021-01-15 11:40:00,0.289833333333333,28.895,33.939484105,2021-01-15
"107",2021-01-15 11:41:00,0.2835,28.9733333333333,33.960767615,2021-01-15
"108",2021-01-15 11:42:00,0.264666666666667,29.06,33.9520020966667,2021-01-15
"109",2021-01-15 11:43:00,0.266333333333333,29.0466666666667,33.988478625,2021-01-15
"110",2021-01-15 11:44:00,0.298166666666667,29.025,33.99065485,2021-01-15
"111",2021-01-15 11:45:00,0.270166666666667,29.025,33.995609075,2021-01-15
"112",2021-01-15 11:46:00,0.275333333333333,29.0116666666667,34.0194520383333,2021-01-15
"113",2021-01-15 11:47:00,0.313666666666667,28.9766666666667,34.0090545633333,2021-01-15
"114",2021-01-15 11:48:00,0.287833333333333,28.9383333333333,34.0076679716667,2021-01-15
"115",2021-01-15 11:49:00,0.279833333333333,28.96,33.9872817833333,2021-01-15
"116",2021-01-15 11:50:00,0.297166666666667,28.975,33.9562448466667,2021-01-15
"117",2021-01-15 11:51:00,0.297166666666667,28.985,33.9667653633333,2021-01-15
"118",2021-01-15 11:52:00,0.277166666666667,28.965,33.9688613816667,2021-01-15
"119",2021-01-15 11:53:00,0.300166666666667,28.9633333333333,33.9354432116667,2021-01-15
"120",2021-01-15 11:54:00,0.296166666666667,28.98,33.93071272,2021-01-15
"121",2021-01-15 11:55:00,0.3015,28.9733333333333,33.9371128083333,2021-01-15
"122",2021-01-15 11:56:00,0.303166666666667,28.9833333333333,33.9333052133333,2021-01-15
"123",2021-01-15 11:57:00,0.3145,29,33.9500541333333,2021-01-15
"124",2021-01-15 11:58:00,0.299,29,33.9352149316667,2021-01-15
"125",2021-01-15 11:59:00,0.321166666666667,28.9966666666667,33.950234215,2021-01-15
"126",2021-01-15 12:00:00,0.314333333333333,29.02,33.92046376,2021-01-16
"127",2021-01-15 12:01:00,0.3125,29.0366666666667,33.9317310833333,2021-01-16
"128",2021-01-15 12:02:00,0.300333333333333,29.0633333333333,33.9029143716667,2021-01-16
"129",2021-01-15 12:03:00,0.283666666666667,29.095,33.8887377283333,2021-01-16
"130",2021-01-15 12:04:00,0.3215,29.1016666666667,33.8735804666667,2021-01-16
"131",2021-01-15 12:05:00,0.289333333333333,29.0766666666667,33.8962330683333,2021-01-16
"132",2021-01-15 12:06:00,0.296166666666667,29.07,33.9322966033333,2021-01-16
"133",2021-01-15 12:07:00,0.315333333333333,29.0883333333333,33.9352749333333,2021-01-16
"134",2021-01-15 12:08:00,0.3215,29.0866666666667,33.9540798566667,2021-01-16
"135",2021-01-15 12:09:00,0.308,29.1116666666667,33.9920421533333,2021-01-16
"136",2021-01-15 12:10:00,0.304166666666667,29.2466666666667,33.8825775333333,2021-01-16
"137",2021-01-15 12:11:00,0.307333333333333,29.2433333333333,33.9108118783333,2021-01-16
"138",2021-01-15 12:12:00,0.3075,29.1916666666667,33.9402351983333,2021-01-16
"139",2021-01-15 12:13:00,0.314166666666667,29.1216666666667,33.970548945,2021-01-16
"140",2021-01-15 12:14:00,0.321333333333333,29.1733333333333,33.92078151,2021-01-16
"141",2021-01-15 12:15:00,0.319833333333333,29.2966666666667,33.8368591016667,2021-01-16
"142",2021-01-15 12:16:00,0.332666666666667,29.3016666666667,33.8267667966667,2021-01-16
"143",2021-01-15 12:17:00,0.317833333333333,29.32,33.8121672633333,2021-01-16
"144",2021-01-15 12:18:00,0.316833333333333,29.33,33.7969287583333,2021-01-16
"145",2021-01-15 12:19:00,0.314166666666667,29.3533333333333,33.781606835,2021-01-16
